"CASEID_1979","HHID_1979","FAMSIZE_1979","AGE_IN_DEC_79","BORN_US","MOTHER_EDUC","MOTHER_EDUC_MISSING","FATHER_EDUC","FATHER_EDUC_MISSING","RACE","SEX","URBAN_RURAL","HOME_LANGUAGE","MOTHER_OCCUPATION","FATHER_OCCUPATION","FAMILY_INCOME_78","FAMILY_INCOME_78_MISSING","POVSTATUS_78","AFQT","Y"
7378,7377,6,19.25,"YES",8,0,3,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",9500,0,"NOT IN POVERTY",43,103850
7379,7377,6,17.1666666666667,"YES",9,0,3,0,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",9500,0,"NOT IN POVERTY",8,197000
7380,7377,6,16.5,"YES",9,0,3,0,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",9500,0,"NOT IN POVERTY",6,NA
7381,7381,6,14.4166666666667,"YES",11,0,12,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",8500,0,"NOT IN POVERTY",10,145500
7382,7382,3,16.3333333333333,"YES",11,0,8,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",12500,0,"NOT IN POVERTY",36,95012
7383,7383,2,15.3333333333333,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",12500,0,"NOT IN POVERTY",11,NA
7384,7384,5,17.9166666666667,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",2500,0,"IN POVERTY",14,NA
7385,7385,5,18.4166666666667,"YES",11,0,12,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17500,0,"NOT IN POVERTY",4,650
7386,7386,5,16.4166666666667,"YES",17,0,17,0,"Black","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",47,101500
7387,7387,5,20.0833333333333,"YES",9,0,15,0,"Black","MALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",48,NA
7388,7387,5,16.0833333333333,"YES",10,0,16,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",64,NA
7389,7389,3,19.1666666666667,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",45,-3250
7390,7390,7,15.3333333333333,"YES",10.8690857046641,1,11,0,"Black","FEMALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",2,15150
7391,7390,7,22,"YES",11,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",14,404150
7392,7390,7,19.5,"YES",11,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",18,99200
7393,7393,3,20.3333333333333,"YES",10,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",8500,0,"NOT IN POVERTY",33,309750
7394,7393,3,15.1666666666667,"YES",10,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",8500,0,"NOT IN POVERTY",12,203900
7395,7395,6,16.0833333333333,"YES",12,0,16,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",42,1043625
7396,7395,6,14.25,"YES",12,0,16,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",38,331400
7397,7397,6,19.6666666666667,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",46,-5600
7398,7398,3,20.8333333333333,"YES",17,0,20,0,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",47,NA
7399,7399,4,14.25,"YES",19,0,9,0,"Black","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","Missing",37500,0,"NOT IN POVERTY",69,67500
7400,7400,5,19,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",27,9840
7401,7400,5,15.8333333333333,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",22500,0,"NOT IN POVERTY",38,144150
7402,7402,1,21.3333333333333,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",7500,0,"NOT IN POVERTY",1,NA
7403,7403,5,18.4166666666667,"YES",8,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",4500,0,"IN POVERTY",3,381
7404,7403,5,15.5,"YES",10,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",4500,0,"IN POVERTY",2,600
7405,7403,5,14.5833333333333,"YES",11,0,8,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",5500,0,"IN POVERTY",2,0
7406,7406,7,15.6666666666667,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",9500,0,"IN POVERTY",21,NA
7407,7407,4,20.25,"YES",12,0,10,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",42,NA
7408,7408,4,16.5833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",25,NA
7409,7409,1,21.5,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",28,NA
7410,7410,3,17.4166666666667,"NO",16,0,16,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",46,243163.5
7411,7410,1,19.9166666666667,"NO",16,0,16,0,"Black","MALE","URBAN","Yes","Missing","580 TO 590: 580-590 ARMED FORCES",17420.7361516035,1,"Missing",9,52050
7412,7412,4,15.3333333333333,"YES",10.8690857046641,1,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","Missing",37500,0,"NOT IN POVERTY",63,NA
7413,7413,2,21.6666666666667,"NO",12,0,10,0,"Hispanic","MALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",9500,0,"NOT IN POVERTY",77,677000
7414,7414,2,19.1666666666667,"YES",10.8690857046641,1,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",60,NA
7415,7415,3,21.5833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","Missing",17420.7361516035,1,"Missing",55,NA
7416,7416,4,16.9166666666667,"YES",12,0,10.9474264705882,1,"White","FEMALE","URBAN","No (or Missing)","Missing","Missing",9500,0,"NOT IN POVERTY",16,NA
7417,7417,4,16.4166666666667,"NO",17,0,16,0,"Hispanic","MALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",8500,0,"NOT IN POVERTY",53,299500
7418,7417,4,15.8333333333333,"NO",16,0,16,0,"Hispanic","FEMALE","URBAN","Yes","Missing","Missing",8500,0,"NOT IN POVERTY",22,NA
7419,7419,5,16.9166666666667,"YES",13,0,9,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",17500,0,"NOT IN POVERTY",84,NA
7420,7419,5,19.3333333333333,"YES",13,0,10,0,"White","FEMALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"NOT IN POVERTY",59,NA
7421,7421,4,16.25,"YES",12,0,14,0,"Hispanic","FEMALE","URBAN","Yes","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",30,NA
7422,7421,4,15.75,"YES",12,0,14,0,"Hispanic","FEMALE","URBAN","Yes","980 TO 984: 980-984 PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",46,2068812.5
7423,7423,5,16,"NO",12,0,10.9474264705882,1,"Hispanic","FEMALE","URBAN","Yes","Missing","580 TO 590: 580-590 ARMED FORCES",22500,0,"NOT IN POVERTY",58,NA
7424,7424,3,17.5833333333333,"YES",12,0,15,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",79,724000
7425,7425,2,16,"YES",8,0,8,0,"White","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",6500,0,"NOT IN POVERTY",31,NA
7426,7426,5,19.0833333333333,"YES",12,0,14,0,"White","FEMALE","URBAN","Yes","260 TO 285: 260-285 SALES WORKERS","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",99,804650
7427,7426,5,17.0833333333333,"YES",12,0,14,0,"White","MALE","URBAN","Yes","260 TO 285: 260-285 SALES WORKERS","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",96,72614.5
7428,7426,5,14.4166666666667,"NO",12,0,14,0,"White","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",89,NA
7429,7429,3,20,"YES",11,0,10,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",NA,NA
7430,7429,3,18.5833333333333,"YES",10,0,9,0,"Hispanic","FEMALE","URBAN","Yes","740 TO 785: 740-785 LABORERS, EXCEPT FARM","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",35,1370746
7431,7431,3,15.8333333333333,"YES",10,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",4500,0,"IN POVERTY",72,NA
7432,7432,3,17.75,"YES",10,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",7500,0,"NOT IN POVERTY",23,110200
7433,7433,5,19.0833333333333,"YES",6,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","740 TO 785: 740-785 LABORERS, EXCEPT FARM",22500,0,"NOT IN POVERTY",41,0
7434,7434,3,16.9166666666667,"YES",8,0,8,0,"Black","MALE","URBAN","No (or Missing)","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",4500,0,"IN POVERTY",12,NA
7435,7435,3,18.3333333333333,"YES",16,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","801 TO 802: 801-802 FARMERS AND FARM MANAGERS",17420.7361516035,1,"Missing",20,-5950
7436,7436,7,19.25,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",12500,0,"NOT IN POVERTY",23,0
7437,7436,7,18.9166666666667,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",12500,0,"NOT IN POVERTY",27,-32729
7438,7436,7,16.0833333333333,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",12500,0,"NOT IN POVERTY",30,211600
7439,7436,7,15.5,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",12500,0,"NOT IN POVERTY",29,79000
7440,7436,7,14.75,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",12500,0,"NOT IN POVERTY",22,NA
7441,7441,7,15.8333333333333,"YES",12,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",4500,0,"IN POVERTY",2,0
7442,7442,3,21.25,"YES",8,0,3,0,"Black","FEMALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",17420.7361516035,1,"Missing",64,50
7443,7443,2,17.75,"YES",14,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",4500,0,"NOT IN POVERTY",44,-400
7444,7444,8,18.6666666666667,"YES",2,0,3,0,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",6500,0,"IN POVERTY",1,4173
7445,7444,8,17.8333333333333,"YES",4,0,3,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",4500,0,"IN POVERTY",1,0
7446,7444,8,15.4166666666667,"YES",4,0,3,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",4500,0,"IN POVERTY",1,62500
7447,7447,7,21.9166666666667,"YES",8,0,1,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",17420.7361516035,1,"Missing",14,NA
7448,7448,4,14.0833333333333,"YES",9,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",2500,0,"IN POVERTY",1,0
7449,7449,3,15.8333333333333,"YES",12,0,14,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",2500,0,"IN POVERTY",10,21000
7450,7450,5,16.5,"YES",12,0,12,0,"Native American","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17500,0,"NOT IN POVERTY",67,NA
7451,7451,2,16.1666666666667,"YES",12,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",12500,0,"NOT IN POVERTY",40,365505
7452,7452,2,20.4166666666667,"YES",11,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","801 TO 802: 801-802 FARMERS AND FARM MANAGERS",17420.7361516035,1,"Missing",35,NA
7453,7453,2,21.5,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","580 TO 590: 580-590 ARMED FORCES",17420.7361516035,1,"Missing",99,NA
7454,7454,5,21.5833333333333,"YES",16,0,7,0,"Black","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17500,0,"NOT IN POVERTY",25,3062386
7455,7455,3,19.1666666666667,"YES",10.8690857046641,1,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",NA,-2500
7456,7455,6,16.8333333333333,"YES",5,0,1,0,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",7500,0,"IN POVERTY",1,-40000
7457,7455,6,15.1666666666667,"YES",5,0,1,0,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",7500,0,"IN POVERTY",1,NA
7458,7458,10,20.6666666666667,"YES",6,0,14,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",41,NA
7459,7458,10,20,"YES",5,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",22500,0,"NOT IN POVERTY",13,84151
7460,7458,10,19,"YES",5,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","301 TO 395: 301-395 CLERICAL AND KINDRED",22500,0,"NOT IN POVERTY",32,NA
7461,7458,10,16.5,"YES",5,0,14,0,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",3,NA
7462,7458,9,14.25,"YES",5,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",13,NA
7463,7463,1,16.75,"YES",11,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",500,0,"IN POVERTY",2,NA
7464,7464,3,20.5833333333333,"YES",5,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",14,NA
7465,7465,4,18,"YES",12,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",18,0
7466,7465,4,15.75,"YES",12,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",5,3687
7467,7467,4,21.75,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","Missing","580 TO 590: 580-590 ARMED FORCES",17420.7361516035,1,"Missing",1,NA
7468,7467,4,19.5833333333333,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",41,NA
7469,7469,4,14.1666666666667,"YES",11,0,12,0,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",0,0,"IN POVERTY",2,248000
7470,7470,4,18.8333333333333,"YES",14,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",3500,0,"IN POVERTY",NA,921621
7471,7471,5,20,"YES",14,0,11,0,"White","MALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",44,NA
7472,7471,5,19,"YES",14,0,12,0,"Hispanic","MALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",49,58500
7473,7471,5,15.5833333333333,"YES",14,0,9,0,"White","MALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",20,NA
7474,7474,5,18.8333333333333,"YES",12,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","580 TO 590: 580-590 ARMED FORCES",37500,0,"NOT IN POVERTY",14,-2800
7475,7474,5,16.5833333333333,"YES",12,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","580 TO 590: 580-590 ARMED FORCES",37500,0,"NOT IN POVERTY",22,NA
7476,7474,5,14.1666666666667,"YES",12,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",24,41881.5
7477,7477,5,19.4166666666667,"YES",16,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","580 TO 590: 580-590 ARMED FORCES",22500,0,"NOT IN POVERTY",32,NA
7478,7477,5,17.6666666666667,"YES",14,0,11,0,"Black","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",25,NA
7479,7479,8,18,"YES",10,0,8,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",22,108410
7480,7479,8,15.4166666666667,"YES",10,0,8,0,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",17,-41000
7481,7481,9,16.1666666666667,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",49,NA
7482,7482,5,16.25,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","580 TO 590: 580-590 ARMED FORCES",12500,0,"NOT IN POVERTY",9,NA
7483,7482,5,15.1666666666667,"YES",13,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","580 TO 590: 580-590 ARMED FORCES",12500,0,"NOT IN POVERTY",7,42000
7484,7482,5,14.25,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","301 TO 395: 301-395 CLERICAL AND KINDRED",12500,0,"NOT IN POVERTY",15,NA
7485,7485,12,15.25,"YES",12,0,16,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",1500,0,"IN POVERTY",65,-46400
7486,7485,12,18.4166666666667,"YES",7,0,7,0,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",17500,0,"NOT IN POVERTY",19,NA
7487,7487,2,21.8333333333333,"YES",15,0,16,0,"Black","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",17500,0,"NOT IN POVERTY",12,-4200
7488,7488,7,19.0833333333333,"YES",16,0,14,0,"Black","MALE","URBAN","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",60,362015
7489,7488,7,17.0833333333333,"NO",15,0,12,0,"Black","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",65,66550
7490,7488,8,15.5833333333333,"YES",16,0,13,0,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",20,-205150
7491,7491,3,14.75,"YES",12,0,12,0,"Black","MALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",28,NA
7492,7492,4,17,"YES",11,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",23,353050
7493,7493,2,20.1666666666667,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",4,-500
7494,7493,6,16.75,"YES",11,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",12500,0,"NOT IN POVERTY",22,-4500
